gtopt_id_structure	mane_id_structure	tm_score_selected	tmalign_status	pair_status	return_code	pair_index	gtopt_key	mane_key	tmalign_status_key	pair_status_key	valid_tmalign_status	valid_pair_status	valid_return_code	domain_category	length_group	sequence_change_category	structure_changed	structure_status
GTOPT000980390	ENST00000671191.1	0.36598	ok	READY	0	749	GTOPT000980390	ENST00000671191	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT000980658	ENST00000671191.1	0.28753	ok	READY	0	750	GTOPT000980658	ENST00000671191	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000982261	ENST00000273258.4	0.79915	ok	READY	0	753	GTOPT000982261	ENST00000273258	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000982426	ENST00000352241.9	0.43224	ok	READY	0	754	GTOPT000982426	ENST00000352241	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT000982678	ENST00000389617.9	0.65773	ok	READY	0	755	GTOPT000982678	ENST00000389617	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000985640	ENST00000306107.9	0.21597	ok	READY	0	756	GTOPT000985640	ENST00000306107	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000986664	ENST00000431670.7	0.16669	ok	READY	0	757	GTOPT000986664	ENST00000431670	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT000986750	ENST00000431670.7	0.12339	ok	READY	0	758	GTOPT000986750	ENST00000431670	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000988882	ENST00000316218.12	0.5071	ok	READY	0	759	GTOPT000988882	ENST00000316218	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000988934	ENST00000316218.12	0.74948	ok	READY	0	760	GTOPT000988934	ENST00000316218	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT000991515	ENST00000510168.6	0.67936	ok	READY	0	761	GTOPT000991515	ENST00000510168	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000991664	ENST00000521288.2	0.73736	ok	READY	0	762	GTOPT000991664	ENST00000521288	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000994399	ENST00000286364.9	0.19654	ok	READY	0	763	GTOPT000994399	ENST00000286364	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT000995266	ENST00000315691.8	0.52951	ok	READY	0	764	GTOPT000995266	ENST00000315691	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT000995459	ENST00000282957.9	0.85793	ok	READY	0	765	GTOPT000995459	ENST00000282957	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000996608	ENST00000688009.1	0.10425	ok	READY	0	766	GTOPT000996608	ENST00000688009	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 10-20%	Length changed	TRUE	Structure changed
GTOPT000997024	ENST00000232892.12	0.91935	ok	READY	0	767	GTOPT000997024	ENST00000232892	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT000997444	ENST00000323534.5	0.66268	ok	READY	0	768	GTOPT000997444	ENST00000323534	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001002467	ENST00000323116.10	0.08067	ok	READY	0	769	GTOPT001002467	ENST00000323116	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001005145	ENST00000644859.2	0.21567	ok	READY	0	770	GTOPT001005145	ENST00000644859	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001005736	ENST00000617246.5	0.13965	ok	READY	0	771	GTOPT001005736	ENST00000617246	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001007177	ENST00000361510.8	0.12032	ok	READY	0	772	GTOPT001007177	ENST00000361510	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001007182	ENST00000361510.8	0.22297	ok	READY	0	773	GTOPT001007182	ENST00000361510	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001011111	ENST00000350697.8	0.96667	ok	READY	0	774	GTOPT001011111	ENST00000350697	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001011115	ENST00000350697.8	0.90157	ok	READY	0	775	GTOPT001011115	ENST00000350697	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001011167	ENST00000350697.8	0.8875	ok	READY	0	776	GTOPT001011167	ENST00000350697	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001013494	ENST00000696125.1	0.41176	ok	READY	0	778	GTOPT001013494	ENST00000696125	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001013768	ENST00000295824.14	0.17697	ok	READY	0	779	GTOPT001013768	ENST00000295824	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001014513	ENST00000454389.6	0.22056	ok	READY	0	780	GTOPT001014513	ENST00000454389	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001015464	ENST00000682230.1	0.40643	ok	READY	0	781	GTOPT001015464	ENST00000682230	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001015519	ENST00000682230.1	0.19373	ok	READY	0	782	GTOPT001015519	ENST00000682230	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001015523	ENST00000682230.1	0.12279	ok	READY	0	783	GTOPT001015523	ENST00000682230	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001015708	ENST00000322716.8	0.37804	ok	READY	0	784	GTOPT001015708	ENST00000322716	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001015713	ENST00000322716.8	0.82676	ok	READY	0	785	GTOPT001015713	ENST00000322716	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001018949	ENST00000683445.1	0.51051	ok	READY	0	786	GTOPT001018949	ENST00000683445	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001022199	ENST00000265560.9	0.23827	ok	READY	0	790	GTOPT001022199	ENST00000265560	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001026539	ENST00000394549.7	0.79943	ok	READY	0	793	GTOPT001026539	ENST00000394549	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001032208	ENST00000394030.8	0.1146	ok	READY	0	795	GTOPT001032208	ENST00000394030	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001036292	ENST00000291458.9	0.91314	ok	READY	0	796	GTOPT001036292	ENST00000291458	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001036621	ENST00000306103.3	0.23856	ok	READY	0	797	GTOPT001036621	ENST00000306103	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001038231	ENST00000360370.9	0.8736	ok	READY	0	798	GTOPT001038231	ENST00000360370	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001042142	ENST00000232217.6	0.99527	ok	READY	0	799	GTOPT001042142	ENST00000232217	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001043678	ENST00000264613.11	0.99441	ok	READY	0	800	GTOPT001043678	ENST00000264613	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001043683	ENST00000264613.11	0.94087	ok	READY	0	801	GTOPT001043683	ENST00000264613	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001043832	ENST00000264613.11	0.45554	ok	READY	0	802	GTOPT001043832	ENST00000264613	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001047822	ENST00000241261.7	0.63214	ok	READY	0	803	GTOPT001047822	ENST00000241261	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001048762	ENST00000265594.9	0.84223	ok	READY	0	804	GTOPT001048762	ENST00000265594	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001048774	ENST00000265594.9	0.91473	ok	READY	0	805	GTOPT001048774	ENST00000265594	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001051837	ENST00000326793.11	0.89049	ok	READY	0	806	GTOPT001051837	ENST00000326793	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001052863	ENST00000431016.6	0.45076	ok	READY	0	807	GTOPT001052863	ENST00000431016	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001054284	ENST00000453061.7	0.27333	ok	READY	0	808	GTOPT001054284	ENST00000453061	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001060564	ENST00000698857.1	0.30364	ok	READY	0	810	GTOPT001060564	ENST00000698857	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001060629	ENST00000698857.1	0.3102	ok	READY	0	811	GTOPT001060629	ENST00000698857	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001061835	ENST00000503057.6	0.16748	ok	READY	0	812	GTOPT001061835	ENST00000503057	ok	READY	TRUE	TRUE	TRUE	Complex domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001061870	ENST00000503057.6	0.07395	ok	READY	0	813	GTOPT001061870	ENST00000503057	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001061999	ENST00000503057.6	0.12743	ok	READY	0	814	GTOPT001061999	ENST00000503057	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001062148	ENST00000503057.6	0.15695	ok	READY	0	815	GTOPT001062148	ENST00000503057	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001062186	ENST00000503057.6	0.07992	ok	READY	0	816	GTOPT001062186	ENST00000503057	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001062859	ENST00000264313.11	0.48575	ok	READY	0	817	GTOPT001062859	ENST00000264313	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT001063753	ENST00000257290.10	0.43668	ok	READY	0	818	GTOPT001063753	ENST00000257290	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001064090	ENST00000381334.10	0.46449	ok	READY	0	819	GTOPT001064090	ENST00000381334	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001064174	ENST00000381295.7	0.87088	ok	READY	0	820	GTOPT001064174	ENST00000381295	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001064714	ENST00000314595.6	0.17692	ok	READY	0	821	GTOPT001064714	ENST00000314595	ok	READY	TRUE	TRUE	TRUE	Complex domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001064773	ENST00000314595.6	0.18731	ok	READY	0	822	GTOPT001064773	ENST00000314595	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001065152	ENST00000265403.12	0.59874	ok	READY	0	823	GTOPT001065152	ENST00000265403	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001065476	ENST00000381006.8	0.43489	ok	READY	0	824	GTOPT001065476	ENST00000381006	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001065689	ENST00000286648.10	0.91825	ok	READY	0	825	GTOPT001065689	ENST00000286648	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001065739	ENST00000264485.11	0.87907	ok	READY	0	826	GTOPT001065739	ENST00000264485	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001065765	ENST00000264485.11	0.366	ok	READY	0	827	GTOPT001065765	ENST00000264485	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001066133	ENST00000295897.9	0.85975	ok	READY	0	828	GTOPT001066133	ENST00000295897	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001066684	ENST00000325278.7	0.68872	ok	READY	0	829	GTOPT001066684	ENST00000325278	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001067136	ENST00000355810.9	0.66705	ok	READY	0	830	GTOPT001067136	ENST00000355810	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001067184	ENST00000355810.9	0.69356	ok	READY	0	831	GTOPT001067184	ENST00000355810	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001069699	ENST00000237596.7	0.4349	ok	READY	0	833	GTOPT001069699	ENST00000237596	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001070948	ENST00000408927.8	0.42205	ok	READY	0	834	GTOPT001070948	ENST00000408927	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001072204	ENST00000332884.11	0.9372	ok	READY	0	835	GTOPT001072204	ENST00000332884	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001077402	ENST00000262994.9	0.2715	ok	READY	0	836	GTOPT001077402	ENST00000262994	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT001081408	ENST00000505667.6	0.12159	ok	READY	0	837	GTOPT001081408	ENST00000505667	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001085338	ENST00000398516.3	0.21736	ok	READY	0	838	GTOPT001085338	ENST00000398516	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001087550	ENST00000447017.7	0.17683	ok	READY	0	839	GTOPT001087550	ENST00000447017	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001091157	ENST00000349703.7	0.67808	ok	READY	0	840	GTOPT001091157	ENST00000349703	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001091354	ENST00000316423.11	0.96737	ok	READY	0	841	GTOPT001091354	ENST00000316423	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001092384	ENST00000381668.9	0.28486	ok	READY	0	842	GTOPT001092384	ENST00000381668	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001092618	ENST00000273857.9	0.40063	ok	READY	0	843	GTOPT001092618	ENST00000273857	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001092656	ENST00000273857.9	0.14288	ok	READY	0	844	GTOPT001092656	ENST00000273857	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001094091	ENST00000295666.6	0.74089	ok	READY	0	846	GTOPT001094091	ENST00000295666	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001094105	ENST00000295666.6	0.48253	ok	READY	0	847	GTOPT001094105	ENST00000295666	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT001094694	ENST00000322244.10	0.30718	ok	READY	0	848	GTOPT001094694	ENST00000322244	ok	READY	TRUE	TRUE	TRUE	Complex domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001094958	ENST00000344157.9	0.36966	ok	READY	0	849	GTOPT001094958	ENST00000344157	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001095949	ENST00000358602.9	0.03558	ok	READY	0	850	GTOPT001095949	ENST00000358602	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001095957	ENST00000358602.9	0.11742	ok	READY	0	851	GTOPT001095957	ENST00000358602	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001099330	ENST00000641462.2	0.80823	ok	READY	0	852	GTOPT001099330	ENST00000641462	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001104767	ENST00000511664.6	0.88644	ok	READY	0	853	GTOPT001104767	ENST00000511664	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001104770	ENST00000511664.6	0.88896	ok	READY	0	854	GTOPT001104770	ENST00000511664	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001107231	ENST00000398955.2	0.27861	ok	READY	0	855	GTOPT001107231	ENST00000398955	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	TRUE	Structure changed
GTOPT001107820	ENST00000262992.9	0.38902	ok	READY	0	856	GTOPT001107820	ENST00000262992	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001107828	ENST00000262992.9	0.38748	ok	READY	0	857	GTOPT001107828	ENST00000262992	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001108649	ENST00000651943.2	0.26115	ok	READY	0	858	GTOPT001108649	ENST00000651943	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001109899	ENST00000336098.8	0.69363	ok	READY	0	859	GTOPT001109899	ENST00000336098	ok	READY	TRUE	TRUE	TRUE	Domain gain	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001112284	ENST00000296522.11	0.82783	ok	READY	0	860	GTOPT001112284	ENST00000296522	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001114708	ENST00000695409.1	0.13891	ok	READY	0	861	GTOPT001114708	ENST00000695409	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001114720	ENST00000695409.1	0.14129	ok	READY	0	862	GTOPT001114720	ENST00000695409	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001115227	ENST00000695409.1	0.0724	ok	READY	0	863	GTOPT001115227	ENST00000695409	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
