start_distance	VarSubType
-14328	STR
5081	STR
564186	STR
144996	STR
10950	STR
-3816	STR
353735	STR
13518	STR
216309	STR
-6437	STR
-21666	STR
-101703	STR
-6980	STR
19842	VNTR
-687946	STR
-28606	STR
-93017	STR
9845	STR
-50665	STR
27099	STR
-32458	VNTR
-143217	STR
-6215	STR
-70789	STR
33823	STR
-87463	STR
-29324	STR
228222	STR
-222057	STR
-29200	VNTR
4441	STR
-163260	STR
-7793	STR
-72711	STR
687583	STR
931837	STR
-110964	STR
6928	STR
-1005	STR
-53221	STR
82504	STR
-57577	STR
-36572	STR
108569	STR
9996	STR
4667	STR
-72279	STR
64420	VNTR
-18160	STR
-19791	STR
99831	STR
8205	STR
120711	STR
-115346	STR
-526848	STR
-159640	STR
344472	STR
-79127	STR
15151	STR
-3150	STR
156245	STR
-229114	STR
30096	STR
63442	STR
-4022	STR
-758	STR
-384689	STR
-132303	STR
-255023	STR
205958	STR
2005	STR
-58002	STR
60046	STR
-48872	STR
74261	STR
-669545	STR
-18187	VNTR
-58632	STR
3695	STR
-587463	STR
96256	STR
336860	STR
-755033	STR
245	STR
232083	STR
120512	STR
38451	STR
-143108	STR
14248	STR
37729	STR
-47056	STR
32715	STR
-67267	STR
6539	STR
741025	STR
383964	STR
94936	STR
734877	STR
-23016	STR
60940	STR
-93549	STR
-24910	STR
-33299	STR
139312	STR
-6946	STR
179908	STR
-1426	STR
-497457	STR
5768	VNTR
-541221	STR
-86376	VNTR
-177581	STR
7001	STR
-97230	STR
5625	STR
-19187	STR
42661	STR
-170835	STR
-30572	STR
17362	STR
-956646	STR
779100	STR
224727	STR
5553	STR
39549	STR
-355691	STR
549123	STR
29113	STR
-18612	STR
-121207	STR
9492	VNTR
-155328	STR
-9071	STR
-17248	STR
131575	STR
-95171	STR
120406	STR
30474	STR
97628	STR
474950	STR
-63553	STR
-3445	STR
-206153	STR
45598	STR
-72223	STR
-8102	STR
275709	STR
-930885	STR
-69127	STR
-275319	STR
18213	STR
-65666	STR
47142	STR
-7186	STR
-11488	STR
-121644	STR
-48889	STR
-712895	STR
132156	STR
57811	STR
11180	STR
882668	STR
163237	VNTR
839953	STR
-30167	STR
17112	STR
64835	STR
-107804	STR
43261	STR
2750	STR
16637	STR
-58351	STR
27267	STR
472760	VNTR
49947	STR
62196	STR
-4565	STR
-994756	STR
-27663	STR
-16295	STR
-237515	STR
73713	STR
165624	STR
117492	STR
136443	STR
5812	VNTR
-103403	STR
12171	STR
94811	STR
-287008	STR
52357	STR
9210	STR
-474608	STR
-3158	VNTR
-6439	STR
6606	STR
261306	VNTR
11111	STR
12221	STR
-13979	STR
-90259	VNTR
-232622	STR
5102	STR
-33093	STR
-136680	STR
5003	STR
-957489	STR
319202	STR
120303	STR
45387	STR
-28688	STR
-42021	STR
-1133	STR
-27243	STR
-324665	STR
401149	STR
-194496	STR
455036	STR
-27325	STR
-37729	STR
15796	STR
174286	STR
715680	VNTR
-114905	STR
83325	STR
104300	STR
18363	STR
4909	STR
128219	STR
59506	STR
-84678	STR
-121200	STR
152212	STR
-131475	STR
21825	STR
24292	STR
73855	STR
11536	STR
-229770	STR
-190671	STR
5161	STR
-955538	STR
35095	STR
-138474	STR
-177851	STR
10859	STR
-3832	STR
-66341	STR
-6892	STR
-7513	STR
-269088	STR
-20811	STR
-589770	STR
-328261	STR
72891	STR
607551	STR
-88884	STR
-39513	STR
-613308	STR
-6323	STR
-5722	STR
13411	STR
18379	STR
30087	STR
349288	STR
-20112	STR
122147	STR
22540	STR
243836	STR
-184126	STR
-23899	STR
-788016	STR
95738	STR
475326	STR
840480	STR
650	STR
-693196	STR
-80935	STR
-51759	STR
-21044	STR
-22306	STR
228833	STR
775374	STR
2466	STR
-890189	STR
75297	STR
-355805	STR
-175441	STR
-113005	STR
12552	STR
-3782	STR
-260343	VNTR
-927389	STR
5046	STR
-32353	STR
89389	STR
32269	STR
17162	STR
63884	STR
68154	STR
-22697	STR
-18581	STR
829368	STR
-34546	STR
48358	STR
-7063	STR
48574	STR
993	STR
-98766	STR
-78487	STR
-15713	STR
861285	VNTR
8914	STR
-443090	STR
-32446	STR
42103	STR
24613	STR
-173711	STR
-283	STR
-11059	STR
-3687	STR
-203592	STR
531181	STR
721220	STR
115583	STR
-66697	STR
996782	STR
253944	STR
-70264	STR
214579	STR
448279	STR
-215153	STR
-767272	STR
546055	STR
230	STR
-1719	STR
-36642	STR
-747415	STR
825409	VNTR
46427	STR
538	STR
-23409	STR
-79598	STR
-51223	STR
-965080	STR
-127151	STR
-23071	STR
-32333	STR
452565	STR
29214	STR
-678763	STR
-320042	STR
-121399	STR
-84557	STR
11643	STR
174488	STR
6946	STR
3122	STR
-370472	STR
-31078	STR
48996	VNTR
-7	STR
29282	STR
356010	STR
-729434	STR
-217520	STR
-84551	VNTR
30025	STR
-36981	STR
-202051	STR
154749	STR
-51366	STR
-841219	STR
42528	STR
-93639	STR
622	STR
295383	STR
368733	STR
111452	STR
-83012	STR
10319	STR
-124353	STR
37980	STR
-24786	STR
-57794	STR
-182173	STR
-21197	VNTR
-20916	STR
22620	STR
-212816	STR
-54553	STR
18860	VNTR
627557	STR
8808	STR
-174538	STR
51317	STR
-51080	STR
-683894	STR
62231	STR
87852	STR
389184	STR
-541311	STR
-64283	STR
4039	STR
2476	STR
-2583	VNTR
44700	STR
376999	STR
9134	STR
50621	STR
-68648	STR
-882329	STR
9543	STR
-6747	VNTR
344123	VNTR
-198356	STR
-180753	STR
-22152	STR
82459	STR
197237	STR
340579	STR
244295	STR
8668	STR
-35942	STR
14949	STR
-76613	STR
-1	STR
-25636	STR
119943	STR
17425	STR
2423	STR
-153350	STR
-18405	STR
427241	STR
14848	STR
-224001	STR
-29047	STR
-325015	STR
-46021	STR
-179209	STR
207712	STR
-102124	STR
21771	STR
798611	STR
11798	STR
69744	STR
33114	STR
109822	STR
-77566	STR
79282	STR
66960	STR
12437	STR
615387	STR
320619	STR
-18974	STR
-282155	STR
306134	STR
909595	STR
35999	STR
-1905	STR
-41613	STR
728287	STR
-11411	STR
14803	VNTR
1586	STR
75918	VNTR
-587337	STR
-1665	STR
-7417	STR
-379067	STR
27679	STR
-5613	STR
-19523	STR
111	STR
-67694	STR
527952	VNTR
-29376	VNTR
-57046	STR
26209	STR
-96167	STR
-461853	STR
-18178	STR
426854	STR
396491	STR
-57515	STR
441473	STR
406935	STR
24114	STR
-89685	STR
30339	STR
15016	STR
-45265	STR
79020	STR
-143085	STR
-35470	STR
164401	STR
77485	STR
38567	STR
-306225	STR
-441520	STR
144888	STR
45856	STR
305374	VNTR
-53328	STR
650959	VNTR
-34118	STR
-508473	STR
-683890	STR
-127860	STR
838262	STR
-874549	STR
1180	STR
-710045	STR
1876	STR
26158	STR
868493	VNTR
52004	STR
7195	STR
41709	STR
113503	STR
41288	STR
371085	STR
36197	STR
14236	STR
-124316	STR
-81312	STR
19654	STR
139900	STR
-129804	STR
-46129	STR
-151476	STR
-45974	STR
5514	STR
240353	STR
-2368	STR
41647	STR
-53785	STR
29982	STR
934247	STR
66382	STR
-2480	STR
-992688	STR
-8453	STR
5284	STR
266220	STR
87272	STR
-290877	STR
-18489	STR
-8638	STR
-17893	STR
-826787	VNTR
166965	STR
-66247	STR
-1526	STR
-113190	STR
4130	STR
1346	STR
-7185	STR
-119422	STR
-467717	STR
852168	STR
31428	STR
341609	STR
112265	STR
-30764	STR
9961	VNTR
-174723	STR
3274	STR
17367	STR
-45613	STR
799678	STR
569331	STR
-40733	STR
-220643	STR
-21774	STR
-34844	STR
-38363	VNTR
-7219	STR
-50781	STR
47977	STR
14722	STR
50294	STR
-32831	STR
973726	STR
127098	STR
-187528	STR
26849	VNTR
-355828	STR
290121	STR
458378	STR
-200	STR
-785418	STR
-198257	STR
-39541	STR
30238	STR
-106125	STR
-38942	STR
741737	STR
134912	STR
-188855	STR
-79086	STR
-174958	STR
59838	STR
286104	STR
7388	STR
-143087	STR
8771	STR
-54196	STR
-572340	STR
40269	STR
138683	STR
-298553	STR
20280	STR
143999	STR
-79519	VNTR
-199772	STR
-12479	STR
-690722	STR
12036	STR
512	STR
34893	STR
-862567	STR
-4067	STR
-221	STR
44572	STR
-37605	STR
-187434	STR
-97969	STR
2160	STR
22567	STR
36830	STR
-408551	STR
29324	STR
9610	STR
-973650	STR
-132105	STR
8047	STR
-112805	STR
-78410	STR
-745808	STR
972	STR
-234732	STR
-24320	STR
-512927	STR
14794	STR
-25549	STR
-15950	STR
-66098	STR
-106967	STR
-36222	STR
15363	STR
-99575	STR
-64538	STR
70210	STR
-64503	STR
-234877	STR
-3358	STR
8710	STR
38300	STR
70941	STR
13334	STR
-9283	STR
-80657	STR
-4594	STR
-86401	STR
100740	STR
-13032	STR
-27832	STR
10483	STR
-87156	STR
34074	STR
-11924	STR
-31733	VNTR
14872	STR
31771	STR
71332	STR
156621	STR
-87833	STR
38656	STR
-10238	VNTR
-8441	STR
54761	STR
-8762	STR
5510	STR
10468	STR
99749	STR
99379	STR
-89020	STR
-41770	STR
-89427	STR
60389	STR
-41674	STR
5682	STR
33307	STR
40554	STR
157996	STR
-2597	STR
6546	STR
-2823	STR
-103262	STR
53420	VNTR
-2194	STR
-10769	STR
-11294	STR
-7749	STR
13064	STR
16619	STR
12572	STR
-218	STR
-8317	STR
-83430	STR
42833	STR
6268	STR
9299	STR
25158	STR
-287846	STR
57443	STR
-45180	STR
-842936	STR
-129577	STR
-12770	STR
9335	STR
-6381	STR
36668	STR
-11237	VNTR
-88873	STR
0	STR
-9132	STR
-118986	STR
19136	STR
13119	STR
41730	STR
40705	STR
-22435	STR
22633	STR
-8581	STR
-34550	STR
-37861	STR
63436	STR
41305	STR
-10233	STR
20389	STR
-113465	STR
17422	STR
45751	STR
11043	STR
16139	STR
12887	STR
207735	STR
-1085	STR
-19691	STR
-105130	STR
-20339	STR
1907	STR
-42652	VNTR
-276196	STR
-17778	STR
2759	STR
-47193	STR
126034	STR
-41396	STR
39409	STR
132929	STR
800	STR
-530404	STR
-13014	STR
172	STR
89453	STR
6058	STR
-26859	STR
111399	STR
4619	STR
-19327	STR
2202	STR
9971	STR
19790	STR
20227	STR
439253	STR
-13142	STR
86950	STR
23276	STR
-42279	STR
12357	STR
-20610	STR
-146349	STR
2376	STR
-10300	STR
3594	STR
9994	STR
-45523	VNTR
-2233	STR
86840	STR
-10100	STR
316384	STR
-23310	STR
-12492	STR
-16952	STR
-123120	STR
27025	STR
-188	STR
-2867	STR
4897	STR
4572	STR
-12709	STR
-20074	STR
-10628	STR
7967	STR
88284	STR
-43262	STR
-38845	STR
-4641	STR
51460	STR
-46706	STR
-117969	STR
-150730	STR
-13015	STR
47335	STR
-72263	STR
710704	VNTR
1999	STR
21230	STR
-32199	STR
-9931	STR
-60	VNTR
-27787	STR
20778	VNTR
51161	STR
778099	VNTR
262	STR
196612	STR
26453	STR
52212	STR
-306	STR
-1155	STR
-72431	STR
19897	STR
-12632	STR
-550	STR
-1357	STR
25817	STR
-142333	STR
15232	STR
459478	STR
-17159	STR
2781	STR
-64069	STR
114658	STR
158139	STR
-37295	STR
-94099	STR
34029	STR
93464	STR
1554	STR
-5147	STR
28749	STR
-7183	STR
10505	STR
7287	STR
-100045	STR
27393	STR
51486	STR
6220	STR
103352	STR
-2901	STR
-409383	STR
-8132	STR
-58511	STR
-1749	STR
-49079	STR
-25445	STR
51147	STR
12291	STR
2471	VNTR
-12242	STR
-123581	STR
8987	STR
-120	STR
11474	STR
15245	VNTR
-77979	STR
-5183	STR
-56908	STR
-35913	STR
129389	STR
-28712	STR
93943	STR
-11517	STR
-16347	STR
-220106	STR
-5998	VNTR
13671	STR
37856	STR
71538	STR
8022	STR
428613	STR
-46049	STR
-1509	STR
-183474	STR
12419	STR
-42256	STR
32817	STR
6354	STR
-42807	STR
116727	STR
189383	STR
-14004	STR
-12835	STR
40717	STR
-54535	STR
-18523	STR
-37346	STR
1488	STR
-13992	STR
782	VNTR
17263	STR
116729	STR
-70356	STR
-133451	STR
28014	STR
-2316	STR
-21668	STR
561	STR
2528	STR
269698	STR
58924	VNTR
-20316	STR
-134943	STR
-2529	STR
41215	STR
-5587	STR
-37192	STR
-122979	STR
12504	STR
9250	STR
91539	VNTR
-130193	STR
-34972	STR
22890	STR
39060	STR
-13434	STR
69890	STR
26943	STR
25548	STR
-31796	STR
-22749	STR
35442	STR
148209	STR
3727	STR
-12017	STR
-2680	STR
83745	STR
-3802	STR
-173235	STR
-35708	STR
-119013	STR
81535	STR
189385	STR
22597	STR
2849	STR
-32630	STR
93205	STR
1051	STR
-72872	STR
-27628	STR
27679	STR
-2175	STR
-59170	STR
22881	STR
41311	STR
72836	STR
19731	STR
-28397	STR
33765	STR
-14751	VNTR
54598	STR
-45980	STR
-627	STR
-19359	STR
56918	STR
-18484	STR
-51152	STR
-74577	STR
-34927	STR
-2434	STR
9829	STR
8608	STR
-110653	STR
-11933	STR
39630	STR
67036	STR
51985	STR
-17849	STR
43389	STR
-148896	STR
12023	STR
-167036	STR
34748	STR
2117	STR
-33499	STR
1276	STR
26133	STR
-8247	STR
24550	STR
-12171	STR
-9101	VNTR
-5139	STR
63477	STR
-10620	STR
-36732	STR
43159	STR
-63765	STR
-10908	STR
-2377	STR
-11944	STR
-270593	STR
-10213	STR
-14733	STR
124774	STR
361	STR
-6916	STR
-20304	STR
-10380	STR
-19351	STR
-2754	STR
11078	STR
67150	STR
35	STR
-647513	STR
-383	VNTR
-127993	STR
-9239	STR
51472	STR
79137	STR
48040	STR
6048	STR
40626	STR
-20415	STR
-68787	STR
-46883	STR
114170	STR
-286	VNTR
-1136	STR
-250821	VNTR
474420	STR
-386071	STR
237436	STR
-113583	STR
50644	STR
-136659	STR
-16225	STR
-14136	STR
-53785	STR
-90612	STR
29243	VNTR
24231	VNTR
-558166	STR
-438783	STR
363065	STR
4967	STR
13257	STR
4804	STR
25277	STR
72037	STR
-133716	STR
200266	STR
54301	STR
209669	STR
-10308	STR
-13527	STR
137150	STR
-153049	STR
3347	STR
17555	STR
188135	STR
46009	STR
-5656	STR
-5825	STR
236603	STR
-6043	STR
16408	STR
-137588	STR
-9062	STR
1134	STR
-26029	STR
31826	STR
-29345	STR
17560	STR
20011	STR
82336	STR
-11589	STR
-60272	STR
-42855	STR
62640	STR
-28784	STR
-27394	STR
3929	STR
53405	VNTR
-38895	STR
27063	STR
52415	STR
-35402	STR
-18233	STR
45784	STR
621229	VNTR
-46811	STR
7991	STR
-62084	STR
-40996	STR
105774	STR
13122	STR
25596	STR
-32367	STR
-78078	STR
-28909	STR
47	STR
1659	STR
-4932	STR
19367	STR
13532	STR
153449	STR
-24972	STR
-49202	STR
26921	STR
-23784	STR
9583	STR
-23946	STR
21878	STR
7562	STR
-8411	VNTR
23013	STR
-8703	VNTR
12316	STR
14844	STR
-45104	STR
25382	STR
23313	STR
-20997	STR
59423	STR
40774	STR
-21575	STR
-11634	STR
138576	STR
48985	STR
-48030	STR
14	STR
-103237	STR
24916	STR
-10684	STR
-661422	STR
28676	STR
33772	STR
2890	STR
84802	STR
85181	STR
-41591	STR
-315014	VNTR
-40465	STR
32724	STR
-80255	STR
6428	STR
-208893	STR
5200	STR
2457	STR
-21666	STR
56990	STR
-18066	STR
27016	STR
317388	STR
51068	STR
7227	STR
8623	STR
35917	STR
-73626	STR
-99041	STR
-57928	STR
-119487	STR
131725	STR
52834	VNTR
-78487	STR
52126	STR
-44706	STR
-17106	STR
-8588	STR
-65020	STR
-12075	STR
21558	STR
-85684	STR
21201	STR
-498244	STR
-170	STR
-47192	STR
93218	STR
-19702	STR
46605	STR
35118	STR
-54597	STR
5912	STR
29514	STR
-159902	STR
-2282	STR
13330	STR
91483	VNTR
-22854	STR
7934	STR
152009	STR
30016	STR
71761	STR
-448736	STR
35088	STR
27345	STR
-202862	STR
24833	STR
369654	STR
219617	STR
-825	STR
-70424	VNTR
155869	STR
-220262	STR
-38669	STR
41965	STR
-88561	STR
-21042	STR
60408	STR
-90227	STR
-57840	STR
-63364	STR
20277	STR
414253	STR
25664	STR
-144799	STR
-112188	STR
161788	STR
36725	VNTR
-44034	STR
-97490	STR
35094	STR
52076	STR
24854	STR
-48181	STR
14	STR
-20207	STR
13966	STR
4971	STR
82375	STR
-69159	STR
2243	STR
-29556	STR
-128050	STR
-408	STR
29867	STR
-10500	STR
37035	STR
4267	STR
205140	STR
-68675	STR
25999	STR
-317540	STR
3548	STR
-25647	STR
13518	STR
-88	STR
-124471	STR
-5629	STR
38290	STR
159107	VNTR
-26936	STR
-10463	VNTR
-115838	STR
-160814	STR
349235	STR
55902	STR
6836	STR
-77453	STR
182304	STR
2501	STR
-29169	STR
-41059	STR
-3067	STR
-42132	STR
-285084	STR
26058	STR
-270118	STR
43354	STR
-54111	STR
-24114	STR
-68354	STR
-2464	STR
-77600	STR
-106679	STR
-8424	STR
14354	STR
-4547	STR
72593	STR
993	STR
-31889	VNTR
-26297	STR
497729	STR
-234443	STR
-3123	STR
31341	STR
-53394	STR
-19532	STR
201964	VNTR
-213986	STR
582941	VNTR
29572	STR
2520	STR
-88553	STR
-28016	STR
7214	STR
-534	VNTR
-67	VNTR
78696	STR
9618	STR
56730	VNTR
93851	STR
-981	STR
-75143	STR
-15388	STR
-12274	STR
-402	STR
-30054	STR
24643	STR
8614	STR
-15647	STR
-51415	STR
188	STR
-5869	STR
-40936	VNTR
22687	STR
-11483	STR
136945	STR
2616	STR
40951	STR
-48616	VNTR
8298	STR
8035	STR
137306	STR
-1825	STR
-27976	STR
-33552	STR
4268	VNTR
20437	STR
9900	STR
-10497	STR
9990	STR
40991	STR
1820	STR
888	STR
-46	STR
18725	STR
48358	STR
-53298	STR
-95737	STR
-102049	STR
5607	STR
445512	STR
62214	STR
19360	STR
-12995	STR
4498	STR
2247	STR
-2810	STR
11800	STR
-4143	STR
20341	STR
-19867	STR
-7490	STR
-1207	STR
-38870	STR
-464	STR
-49066	STR
-13759	STR
-140476	STR
9467	STR
173537	STR
-46826	STR
-7098	STR
164408	STR
1517	STR
51333	STR
-7522	STR
7421	STR
-6032	STR
-27781	STR
53268	VNTR
67278	STR
-340963	STR
-431710	STR
40106	VNTR
-21196	STR
16904	STR
-77199	STR
-24281	STR
161432	STR
-3418	STR
8503	VNTR
95830	STR
-11343	STR
69369	STR
-47753	STR
11267	STR
394745	STR
191091	STR
9427	STR
32833	STR
-52273	STR
-4961	STR
2671	STR
-466226	STR
-19364	STR
-455	STR
-297213	STR
30380	STR
-47099	STR
-13357	STR
-9812	STR
-18804	STR
-11037	STR
54004	STR
257436	STR
179848	STR
820897	STR
343424	STR
-25176	STR
-1579	STR
-571147	STR
11811	STR
7392	STR
23580	STR
-1057	STR
2160	STR
-28453	STR
138282	STR
-14952	STR
-249684	STR
17717	STR
83334	STR
14110	STR
-33027	STR
30296	STR
20344	STR
-36425	VNTR
117973	STR
-15295	STR
-324705	STR
85386	STR
26227	STR
95570	STR
39365	STR
-26387	STR
-31193	STR
10254	STR
-123405	STR
-16267	STR
6877	STR
-25708	STR
5492	STR
-111186	STR
34388	STR
-29408	STR
-42646	STR
-44966	STR
24225	STR
-5254	STR
15325	STR
2814	STR
11945	STR
51964	STR
-7834	STR
-16380	STR
3383	VNTR
62	STR
2840	VNTR
120337	STR
-36556	STR
-74607	STR
24475	STR
-22926	STR
-15932	STR
-12362	STR
-92162	STR
-7779	STR
-16408	STR
48633	STR
-145514	STR
2139	STR
-38288	STR
11022	STR
-1380	VNTR
-29785	STR
-56728	STR
-2596	STR
48267	STR
47	STR
-230081	STR
3958	STR
22260	VNTR
-20214	STR
18362	STR
29742	STR
-6946	STR
-156951	STR
30344	STR
-17456	STR
8762	STR
-368608	STR
-68054	STR
899179	STR
-113013	STR
81496	VNTR
92043	STR
289153	STR
-27250	STR
6392	STR
-592	STR
-15103	STR
-123396	STR
47062	STR
-15230	STR
35646	STR
63751	STR
-31905	STR
-106644	STR
-110977	STR
20466	STR
182500	STR
2033	STR
-59142	STR
-146116	STR
-33439	STR
59284	STR
-30801	STR
-10565	STR
-28791	STR
540837	STR
115265	STR
1655	STR
59206	STR
150092	VNTR
82650	STR
12175	STR
38320	STR
-5659	STR
-246395	STR
9085	STR
15116	STR
-434	STR
-108905	STR
218998	STR
19545	STR
109530	STR
57993	STR
186395	STR
-4991	STR
-107680	STR
-420	STR
29201	VNTR
-9176	STR
-44331	STR
-4046	STR
288	STR
-60030	STR
17088	STR
74274	STR
-6883	STR
843	STR
47998	STR
4253	STR
-58675	STR
-17954	STR
-8547	STR
-63536	STR
-13499	STR
-37302	STR
-720214	STR
3286	STR
104228	STR
18232	STR
-20594	STR
-51299	STR
-1978	STR
563	STR
6386	STR
-50252	STR
-74738	STR
-1289	VNTR
1595	STR
-218637	STR
-1689	STR
-111027	STR
17097	STR
23364	STR
-338226	STR
-148026	STR
60057	STR
24292	STR
161448	STR
733022	STR
1822	STR
121401	STR
18878	STR
-1509	VNTR
-42294	STR
-127893	STR
18865	STR
-64633	STR
1968	STR
-11894	STR
-34451	STR
-62103	STR
20233	STR
14217	STR
17120	STR
-463621	STR
-162142	STR
-79086	STR
86324	STR
-4357	STR
180181	STR
51630	STR
-88727	STR
-60666	STR
814881	STR
-67408	STR
1504	STR
-563883	STR
-57190	STR
-194140	STR
-40939	STR
-28896	STR
-6460	STR
111360	VNTR
3247	STR
23670	STR
1542	STR
16035	STR
-29591	STR
-26147	STR
18881	STR
-128928	STR
8521	STR
-45656	VNTR
-138642	STR
42584	STR
114732	STR
206818	STR
-50201	STR
45302	STR
-197680	STR
-62350	STR
-146149	STR
-20439	STR
1793	STR
14409	STR
-108462	STR
-7834	STR
-61015	STR
-4271	STR
-445	STR
141039	STR
-64325	STR
-229960	STR
13456	STR
12013	STR
-33111	STR
-15822	STR
-78513	STR
79229	STR
7212	STR
232940	STR
-10779	STR
28116	STR
3204	STR
408455	STR
17074	STR
-45329	STR
-2621	STR
-80951	STR
-143721	STR
72942	STR
352556	STR
2377	STR
705702	STR
34	VNTR
63193	STR
-99177	STR
-120711	STR
52978	STR
-27302	VNTR
-41613	STR
41201	STR
27301	STR
56957	STR
-20070	STR
21682	STR
-65889	STR
42897	STR
47801	STR
29762	STR
-39581	STR
-68397	STR
-16573	STR
-11463	STR
-56050	STR
114426	STR
-2546	STR
-13315	STR
25400	STR
29436	STR
-23478	STR
99858	STR
64742	STR
1370	STR
797	STR
-21981	STR
18342	VNTR
-10467	STR
-31673	STR
6725	VNTR
35525	STR
-260813	STR
-31284	STR
-126855	STR
-261346	STR
-103445	STR
5	VNTR
87547	STR
-53983	STR
4199	STR
-104845	STR
-73090	STR
64437	STR
-89419	STR
19439	STR
-17534	STR
147184	STR
-6255	STR
-45835	STR
-60075	STR
149255	STR
-119062	STR
-130636	STR
27107	STR
21269	STR
51172	STR
34021	STR
-10963	STR
-338482	STR
21302	STR
-54697	STR
-51722	STR
659011	STR
3115	STR
-40801	STR
89695	STR
-112397	STR
-7004	STR
-16178	VNTR
-184170	STR
98456	STR
13021	VNTR
39535	STR
73773	STR
381141	STR
-50914	STR
-90129	STR
21756	STR
43102	STR
-113751	STR
-105662	STR
1821	STR
-1080	STR
24273	STR
136827	STR
22775	STR
-85817	STR
-136350	STR
15848	STR
79925	STR
-32169	STR
-17403	STR
-74	STR
-62819	STR
-5978	STR
16134	STR
29071	STR
70148	STR
14370	VNTR
-79105	STR
7819	STR
107049	STR
-16949	STR
115129	STR
6501	STR
-37757	STR
-3677	STR
-81037	STR
-9652	STR
32126	STR
-102967	STR
770257	STR
412	VNTR
-56059	STR
-5402	STR
26670	STR
175251	STR
3152	STR
79568	STR
645489	STR
-1303	STR
-22792	STR
-9780	STR
-6627	STR
126688	STR
-36359	STR
-39039	STR
-17157	STR
-18689	STR
-31952	STR
41364	STR
-18137	STR
73707	STR
22239	STR
115815	STR
15705	STR
470	STR
-133908	STR
-51081	STR
-105859	STR
-5901	STR
-15342	STR
120248	STR
-18058	STR
-17383	STR
-249892	VNTR
78479	STR
23893	STR
83944	STR
-12471	STR
-667724	STR
-12670	VNTR
17857	STR
41885	STR
-192260	STR
78576	STR
-53716	STR
152271	VNTR
11154	STR
23262	STR
-7502	STR
7421	VNTR
10226	STR
-165012	STR
152212	STR
-8932	STR
14970	VNTR
-127	STR
-64026	STR
-13349	STR
300392	STR
53924	STR
19424	STR
-54553	STR
156690	STR
-6941	STR
197987	STR
1824	STR
-361	STR
-2189	STR
-144833	STR
-329251	STR
-2278	STR
-4666	STR
-27948	STR
-78958	STR
-58215	STR
-5906	STR
-7269	STR
-3717	STR
144843	STR
6121	STR
355754	STR
-39384	STR
9198	STR
51968	STR
16582	STR
83298	STR
-8217	STR
6511	STR
396	STR
45456	STR
-130778	STR
44322	STR
-468	STR
247	STR
-25737	STR
37000	STR
-974559	STR
60075	STR
23614	STR
-15121	STR
-3839	STR
47478	STR
45748	STR
129895	STR
16804	STR
-12584	STR
-44625	STR
966	STR
16	STR
105443	STR
-4632	STR
7128	STR
11055	STR
-2723	STR
-16964	STR
-1245	STR
-5855	STR
-3860	STR
219606	STR
127753	STR
4101	STR
-76264	STR
-121609	STR
-91592	STR
-651350	STR
-23769	STR
6113	STR
15944	STR
-8898	STR
-18114	STR
4943	STR
17669	STR
104281	STR
-97490	STR
79290	STR
-202260	STR
-13362	STR
-21113	STR
4386	STR
6227	STR
-3481	STR
2535	STR
-53924	STR
93046	STR
22569	STR
97555	STR
49952	STR
860202	STR
16847	STR
-38505	STR
-10003	STR
-62686	STR
8865	STR
49541	STR
-168264	STR
-165292	STR
-499686	STR
2147	STR
384839	STR
-91520	STR
23450	STR
-169441	STR
25789	VNTR
-367671	STR
-13274	STR
-20625	STR
-100039	STR
8249	STR
48694	STR
91029	STR
-17593	STR
-19469	STR
-61386	STR
-67274	VNTR
41885	STR
-18600	STR
-38001	STR
6941	STR
-112996	STR
44506	STR
-184505	STR
-85331	STR
-97	STR
-8439	STR
-17004	STR
-51367	STR
343052	STR
-19163	STR
9433	STR
171495	STR
-114999	STR
-12539	VNTR
126691	STR
-172053	STR
-243349	STR
11111	STR
-153270	STR
48848	STR
539650	STR
-5158	STR
-208956	VNTR
1961	STR
366930	STR
88830	STR
72387	STR
17206	STR
32819	VNTR
-9950	STR
-20385	STR
50940	STR
2121	STR
54855	STR
12885	STR
20742	STR
-971	STR
-106171	STR
-96897	STR
3856	STR
-125853	STR
8536	STR
-51725	STR
13333	STR
68275	STR
-2306	STR
45146	STR
38031	STR
45240	STR
-62849	STR
-11658	STR
-32193	STR
-24080	STR
39392	VNTR
-22419	STR
498768	STR
89549	STR
42008	STR
-496	VNTR
-5216	STR
-26493	STR
-1262	STR
32219	STR
17306	STR
31659	STR
36775	STR
54842	STR
-386184	STR
16004	STR
-18048	STR
12970	STR
43393	STR
65404	STR
42325	STR
146579	STR
-142262	STR
-10392	STR
-6146	STR
28943	STR
-15357	STR
126688	STR
9961	STR
-1476	STR
10416	STR
49590	STR
-61260	STR
-10761	STR
148051	STR
-5009	STR
143393	STR
101359	STR
-15530	STR
38298	STR
5311	STR
-7264	STR
-3601	STR
13192	STR
-52758	STR
152353	STR
6487	STR
221227	STR
92183	STR
2284	STR
-13105	STR
10503	VNTR
-39016	STR
18905	STR
-42811	STR
-47658	STR
-13646	VNTR
-558916	STR
31130	STR
-251019	STR
-45787	STR
16140	VNTR
-11784	STR
29282	STR
41	VNTR
55827	STR
-2571	STR
-65911	STR
-7977	STR
-112721	STR
262984	STR
-48083	STR
3430	STR
39982	STR
24455	STR
4441	STR
-50681	VNTR
-5400	STR
10534	STR
-7302	STR
12348	STR
92107	STR
-73523	STR
5812	VNTR
16147	STR
-418321	STR
-465718	STR
-49353	STR
-23375	STR
-9729	STR
